ID,Entrada,Semaforo,Salida,Detenido,VelProm
566,4188.00,4410.55,4415.65,19.30,8.79
567,4194.00,4416.55,4422.30,9.55,8.76
568,4198.00,4421.00,4426.05,8.75,8.77
569,4205.00,4428.30,4436.30,29.30,8.65
570,4226.00,4448.05,4453.05,27.90,8.81
571,4229.00,4452.10,4457.10,24.65,8.77
572,4233.00,4458.75,4463.80,23.45,8.67
573,4240.00,4463.40,4468.40,18.65,8.76
574,4246.00,4468.30,4473.30,21.50,8.80
575,4249.00,4489.15,4495.15,50.60,8.13
576,4269.00,4493.80,4498.85,28.10,8.70
577,4273.00,4498.65,4503.65,27.40,8.67
578,4279.00,4505.35,4510.35,19.95,8.64
579,4285.00,4510.45,4515.45,11.80,8.68
580,4290.00,4517.45,4526.80,8.20,8.45
581,4297.00,4536.85,4541.85,55.10,8.17
582,4315.00,4540.90,4545.95,21.80,8.66
583,4318.00,4545.40,4550.40,22.20,8.61
584,4321.00,4549.95,4555.00,14.25,8.55
585,4325.00,4553.60,4558.60,24.50,8.56
586,4333.00,4557.25,4566.65,16.70,8.56
587,4338.00,4577.25,4583.20,50.50,8.16
588,4358.00,4580.60,4588.95,14.85,8.66
589,4361.00,4588.00,4593.05,26.80,8.62
590,4366.00,4594.10,4599.10,24.85,8.58
591,4373.00,4599.80,4604.85,25.00,8.63
592,4378.00,4621.25,4627.20,45.80,8.03
593,4384.00,4626.50,4632.55,49.65,8.05
594,4403.00,4630.90,4636.00,16.25,8.58
595,4408.00,4634.05,4639.05,25.70,8.66
596,4414.00,4638.20,4643.20,28.30,8.73
597,4421.00,4643.70,4648.70,23.15,8.78
598,4427.00,4647.55,4656.85,28.60,8.70
599,4446.00,4665.35,4671.20,17.90,8.88
600,4450.00,4670.55,4675.95,13.30,8.85
601,4453.00,4674.90,4679.95,4.95,8.81
602,4458.00,4678.60,4683.60,1.70,8.87
603,4464.00,4684.60,4689.65,28.00,8.86
604,4468.00,4689.05,4698.50,27.60,8.68
605,4473.00,4709.25,4715.20,52.00,8.26
606,4495.00,4714.50,4720.55,15.05,8.87
607,4498.00,4718.85,4723.95,9.95,8.85
608,4505.00,4727.00,4732.05,26.20,8.81
609,4510.00,4732.20,4737.20,26.70,8.80
610,4516.00,4753.25,4759.20,46.60,8.22
611,4520.00,4757.35,4762.50,44.00,8.25
612,4540.00,4762.55,4767.65,19.30,8.79
613,4546.00,4768.55,4774.30,9.55,8.76
614,4550.00,4773.00,4778.05,8.75,8.77
615,4557.00,4780.30,4788.30,29.30,8.65
616,4578.00,4800.05,4805.05,27.90,8.81
617,4581.00,4804.10,4809.10,24.65,8.77
618,4585.00,4810.75,4815.80,23.45,8.67
619,4592.00,4815.40,4820.40,18.65,8.76
620,4598.00,4820.30,4825.30,21.50,8.80
621,4601.00,4841.15,4847.15,50.60,8.13
622,4621.00,4845.80,4850.85,28.10,8.70
623,4625.00,4850.65,4855.65,27.40,8.67
624,4631.00,4857.35,4862.35,19.95,8.64
625,4637.00,4862.45,4867.45,11.80,8.68
626,4642.00,4869.45,4878.80,8.20,8.45
627,4649.00,4888.85,4893.85,55.10,8.17
628,4667.00,4892.90,4897.95,21.80,8.66
629,4670.00,4897.40,4902.40,22.20,8.61
630,4673.00,4901.95,4907.00,14.25,8.55
631,4677.00,4905.60,4910.60,24.50,8.56
632,4685.00,4909.25,4918.65,16.70,8.56
633,4690.00,4929.25,4935.20,50.50,8.16
634,4710.00,4932.60,4940.95,14.85,8.66
635,4713.00,4940.00,4945.05,26.80,8.62
636,4718.00,4946.10,4951.10,24.85,8.58
637,4725.00,4951.80,4956.85,25.00,8.63
638,4730.00,4973.25,4979.20,45.80,8.03
639,4736.00,4978.50,4984.55,49.65,8.05
640,4755.00,4982.90,4988.00,16.25,8.58
641,4760.00,4986.05,4991.05,25.70,8.66
642,4766.00,4990.20,4995.20,28.30,8.73
643,4773.00,4995.70,5000.70,23.15,8.78
644,4779.00,4999.55,5008.85,28.60,8.70
645,4798.00,5017.35,5023.20,17.90,8.88
646,4802.00,5022.55,5027.95,13.30,8.85
647,4805.00,5026.90,5031.95,4.95,8.81
648,4810.00,5030.60,5035.60,1.70,8.87
649,4816.00,5036.60,5041.65,28.00,8.86
650,4820.00,5041.05,5050.50,27.60,8.68
651,4825.00,5061.25,5067.20,52.00,8.26
652,4847.00,5066.50,5072.55,15.05,8.87
653,4850.00,5070.85,5075.95,9.95,8.85
654,4857.00,5079.00,5084.05,26.20,8.81
655,4862.00,5084.20,5089.20,26.70,8.80
656,4868.00,5105.25,5111.20,46.60,8.22
657,4872.00,5109.35,5114.50,44.00,8.25
658,4892.00,5114.55,5119.65,19.30,8.79
659,4898.00,5120.55,5126.30,9.55,8.76
660,4902.00,5125.00,5130.05,8.75,8.77
661,4909.00,5132.30,5140.30,29.30,8.65
662,4930.00,5152.05,5157.05,27.90,8.81
663,4933.00,5156.10,5161.10,24.65,8.77
664,4937.00,5162.75,5167.80,23.45,8.67
665,4944.00,5167.40,5172.40,18.65,8.76
666,4950.00,5172.30,5177.30,21.50,8.80
667,4953.00,5193.15,5199.15,50.60,8.13
668,4973.00,5197.80,5202.85,28.10,8.70
669,4977.00,5202.65,5207.65,27.40,8.67
670,4983.00,5209.35,5214.35,19.95,8.64
671,4989.00,5214.45,5219.45,11.80,8.68
672,4994.00,5221.45,5230.80,8.20,8.45
673,5001.00,5240.85,5245.85,55.10,8.17
674,5019.00,5244.90,5249.95,21.80,8.66
675,5022.00,5249.40,5254.40,22.20,8.61
676,5025.00,5253.95,5259.00,14.25,8.55
677,5029.00,5257.60,5262.60,24.50,8.56
678,5037.00,5261.25,5270.65,16.70,8.56
679,5042.00,5281.25,5287.20,50.50,8.16
680,5062.00,5284.60,5292.95,14.85,8.66
681,5065.00,5292.00,5297.05,26.80,8.62
682,5070.00,5298.10,5303.10,24.85,8.58
683,5077.00,5303.80,5308.85,25.00,8.63
684,5082.00,5325.25,5331.20,45.80,8.03
685,5088.00,5330.50,5336.55,49.65,8.05
686,5107.00,5334.90,5340.00,16.25,8.58
687,5112.00,5338.05,5343.05,25.70,8.66
688,5118.00,5342.20,5347.20,28.30,8.73
689,5125.00,5347.70,5352.70,23.15,8.78
690,5131.00,5351.55,5360.85,28.60,8.70
691,5150.00,5369.35,5375.20,17.90,8.88
692,5154.00,5374.55,5379.95,13.30,8.85
693,5157.00,5378.90,5383.95,4.95,8.81
694,5162.00,5382.60,5387.60,1.70,8.87
695,5168.00,5388.60,5393.65,28.00,8.86
696,5172.00,5393.05,5402.50,27.60,8.68
697,5177.00,5413.25,5419.20,52.00,8.26
698,5199.00,5418.50,5424.55,15.05,8.87
699,5202.00,5422.85,5427.95,9.95,8.85
700,5209.00,5431.00,5436.05,26.20,8.81
701,5214.00,5436.20,5441.20,26.70,8.80
702,5220.00,5457.25,5463.20,46.60,8.22
703,5224.00,5461.35,5466.50,44.00,8.25
704,5244.00,5466.55,5471.65,19.30,8.79
705,5250.00,5472.55,5478.30,9.55,8.76
706,5254.00,5477.00,5482.05,8.75,8.77
707,5261.00,5484.30,5492.30,29.30,8.65
708,5282.00,5504.05,5509.05,27.90,8.81
709,5285.00,5508.10,5513.10,24.65,8.77
710,5289.00,5514.75,5519.80,23.45,8.67
711,5296.00,5519.40,5524.40,18.65,8.76
712,5302.00,5524.30,5529.30,21.50,8.80
713,5305.00,5545.15,5551.15,50.60,8.13
714,5325.00,5549.80,5554.85,28.10,8.70
715,5329.00,5554.65,5559.65,27.40,8.67
716,5335.00,5561.35,5566.35,19.95,8.64
717,5341.00,5566.45,5571.45,11.80,8.68
718,5346.00,5573.45,5582.80,8.20,8.45
719,5353.00,5592.85,5597.85,55.10,8.17
720,5371.00,5596.90,5601.95,21.80,8.66
721,5374.00,5601.40,5606.40,22.20,8.61
722,5377.00,5605.95,5611.00,14.25,8.55
723,5381.00,5609.60,5614.60,24.50,8.56
724,5389.00,5613.25,5622.65,16.70,8.56
725,5394.00,5633.25,5639.20,50.50,8.16
726,5414.00,5636.60,5644.95,14.85,8.66
727,5417.00,5644.00,5649.05,26.80,8.62
728,5422.00,5650.10,5655.10,24.85,8.58
729,5429.00,5655.80,5660.85,25.00,8.63
730,5434.00,5677.25,5683.20,45.80,8.03
731,5440.00,5682.50,5688.55,49.65,8.05
732,5459.00,5686.90,5692.00,16.25,8.58
733,5464.00,5690.05,5695.05,25.70,8.66
734,5470.00,5694.20,5699.20,28.30,8.73
735,5477.00,5699.70,5704.70,23.15,8.78
736,5483.00,5703.55,5712.85,28.60,8.70
737,5502.00,5721.35,5727.20,17.90,8.88
738,5506.00,5726.55,5731.95,13.30,8.85
739,5509.00,5730.90,5735.95,4.95,8.81
740,5514.00,5734.60,5739.60,1.70,8.87
741,5520.00,5740.60,5745.65,28.00,8.86
742,5524.00,5745.05,5754.50,27.60,8.68
743,5529.00,5765.25,5771.20,52.00,8.26
744,5551.00,5770.50,5776.55,15.05,8.87
745,5554.00,5774.85,5779.95,9.95,8.85
746,5561.00,5783.00,5788.05,26.20,8.81
747,5566.00,5788.20,5793.20,26.70,8.80
748,5572.00,5809.25,5815.20,46.60,8.22
749,5576.00,5813.35,5818.50,44.00,8.25
750,5596.00,5818.55,5823.65,19.30,8.79
751,5602.00,5824.55,5830.30,9.55,8.76
752,5606.00,5829.00,5834.05,8.75,8.77
753,5613.00,5836.30,5844.30,29.30,8.65
754,5634.00,5856.05,5861.05,27.90,8.81
755,5637.00,5860.10,5865.10,24.65,8.77
756,5641.00,5866.75,5871.80,23.45,8.67
757,5648.00,5871.40,5876.40,18.65,8.76
758,5654.00,5876.30,5881.30,21.50,8.80
759,5657.00,5897.15,5903.15,50.60,8.13
760,5677.00,5901.80,5906.85,28.10,8.70
761,5681.00,5906.65,5911.65,27.40,8.67
762,5687.00,5913.35,5918.35,19.95,8.64
763,5693.00,5918.45,5923.45,11.80,8.68
764,5698.00,5925.45,5934.80,8.20,8.45
765,5705.00,5944.85,5949.85,55.10,8.17
766,5723.00,5948.90,5953.95,21.80,8.66
767,5726.00,5953.40,5958.40,22.20,8.61
768,5729.00,5957.95,5963.00,14.25,8.55
769,5733.00,5961.60,5966.60,24.50,8.56
770,5741.00,5965.25,5974.65,16.70,8.56
771,5746.00,5985.25,5991.20,50.50,8.16
772,5766.00,5988.60,5996.95,14.85,8.66
773,5769.00,5996.00,6001.05,26.80,8.62
774,5774.00,6002.10,6007.10,24.85,8.58
775,5781.00,6007.80,6012.85,25.00,8.63
776,5786.00,6029.25,6035.20,45.80,8.03
777,5792.00,6034.50,6040.55,49.65,8.05
778,5811.00,6038.90,6044.00,16.25,8.58
779,5816.00,6042.05,6047.05,25.70,8.66
780,5822.00,6046.20,6051.20,28.30,8.73
781,5829.00,6051.70,6056.70,23.15,8.78
782,5835.00,6055.55,6064.85,28.60,8.70
783,5854.00,6073.35,6079.20,17.90,8.88
784,5858.00,6078.55,6083.95,13.30,8.85
785,5861.00,6082.90,6087.95,4.95,8.81
786,5866.00,6086.60,6091.60,1.70,8.87
787,5872.00,6092.60,6097.65,28.00,8.86
788,5876.00,6097.05,6106.50,27.60,8.68
789,5881.00,6117.25,6123.20,52.00,8.26
790,5903.00,6122.50,6128.55,15.05,8.87
791,5906.00,6126.85,6131.95,9.95,8.85
792,5913.00,6135.00,6140.05,26.20,8.81
793,5918.00,6140.20,6145.20,26.70,8.80
794,5924.00,6161.25,6167.20,46.60,8.22
795,5928.00,6165.35,6170.50,44.00,8.25
796,5948.00,6170.55,6175.65,19.30,8.79
797,5954.00,6176.55,6182.30,9.55,8.76
798,5958.00,6181.00,6186.05,8.75,8.77
799,5965.00,6188.30,6196.30,29.30,8.65
800,5986.00,6208.05,6213.05,27.90,8.81
801,5989.00,6212.10,6217.10,24.65,8.77
802,5993.00,6218.75,6223.80,23.45,8.67
803,6000.00,6223.40,6228.40,18.65,8.76
804,6006.00,6228.30,6233.30,21.50,8.80
805,6009.00,6249.15,6255.15,50.60,8.13
806,6029.00,6253.80,6258.85,28.10,8.70
807,6033.00,6258.65,6263.65,27.40,8.67
808,6039.00,6265.35,6270.35,19.95,8.64
809,6045.00,6270.45,6275.45,11.80,8.68
810,6050.00,6277.45,6286.80,8.20,8.45
811,6057.00,6296.85,6301.85,55.10,8.17
812,6075.00,6300.90,6305.95,21.80,8.66
813,6078.00,6305.40,6310.40,22.20,8.61
814,6081.00,6309.95,6315.00,14.25,8.55
815,6085.00,6313.60,6318.60,24.50,8.56
816,6093.00,6317.25,6326.65,16.70,8.56
817,6098.00,6337.25,6343.20,50.50,8.16
818,6118.00,6340.60,6348.95,14.85,8.66
819,6121.00,6348.00,6353.05,26.80,8.62
820,6126.00,6354.10,6359.10,24.85,8.58
821,6133.00,6359.80,6364.85,25.00,8.63
822,6138.00,6381.25,6387.20,45.80,8.03
823,6144.00,6386.50,6392.55,49.65,8.05
824,6163.00,6390.90,6396.00,16.25,8.58
825,6168.00,6394.05,6399.05,25.70,8.66
826,6174.00,6398.20,6403.20,28.30,8.73
827,6181.00,6403.70,6408.70,23.15,8.78
828,6187.00,6407.55,6416.85,28.60,8.70
829,6206.00,6425.35,6431.20,17.90,8.88
830,6210.00,6430.55,6435.95,13.30,8.85
831,6213.00,6434.90,6439.95,4.95,8.81
832,6218.00,6438.60,6443.60,1.70,8.87
833,6224.00,6444.60,6449.65,28.00,8.86
834,6228.00,6449.05,6458.50,27.60,8.68
835,6233.00,6469.25,6475.20,52.00,8.26
836,6255.00,6474.50,6480.55,15.05,8.87
837,6258.00,6478.85,6483.95,9.95,8.85
838,6265.00,6487.00,6492.05,26.20,8.81
839,6270.00,6492.20,6497.20,26.70,8.80
840,6276.00,6513.25,6519.20,46.60,8.22
841,6280.00,6517.35,6522.50,44.00,8.25
842,6300.00,6522.55,6527.65,19.30,8.79
843,6306.00,6528.55,6534.30,9.55,8.76
844,6310.00,6533.00,6538.05,8.75,8.77
845,6317.00,6540.30,6548.30,29.30,8.65
846,6338.00,6560.05,6565.05,27.90,8.81
847,6341.00,6564.10,6569.10,24.65,8.77
848,6345.00,6570.75,6575.80,23.45,8.67
849,6352.00,6575.40,6580.40,18.65,8.76
850,6358.00,6580.30,6585.30,21.50,8.80
851,6361.00,6601.15,6607.15,50.60,8.13
852,6381.00,6605.80,6610.85,28.10,8.70
853,6385.00,6610.65,6615.65,27.40,8.67
854,6391.00,6617.35,6622.35,19.95,8.64
855,6397.00,6622.45,6627.45,11.80,8.68
856,6402.00,6629.45,6638.80,8.20,8.45
857,6409.00,6648.85,6653.85,55.10,8.17
858,6427.00,6652.90,6657.95,21.80,8.66
859,6430.00,6657.40,6662.40,22.20,8.61
860,6433.00,6661.95,6667.00,14.25,8.55
861,6437.00,6665.60,6670.60,24.50,8.56
862,6445.00,6669.25,6678.65,16.70,8.56
863,6450.00,6689.25,6695.20,50.50,8.16
864,6470.00,6692.60,6700.95,14.85,8.66
865,6473.00,6700.00,6705.05,26.80,8.62
866,6478.00,6706.10,6711.10,24.85,8.58
867,6485.00,6711.80,6716.85,25.00,8.63
868,6490.00,6733.25,6739.20,45.80,8.03
869,6496.00,6738.50,6744.55,49.65,8.05
870,6515.00,6742.90,6748.00,16.25,8.58
871,6520.00,6746.05,6751.05,25.70,8.66
872,6526.00,6750.20,6755.20,28.30,8.73
873,6533.00,6755.70,6760.70,23.15,8.78
874,6539.00,6759.55,6768.85,28.60,8.70
875,6558.00,6777.35,6783.20,17.90,8.88
876,6562.00,6782.55,6787.95,13.30,8.85
877,6565.00,6786.90,6791.95,4.95,8.81
878,6570.00,6790.60,6795.60,1.70,8.87
879,6576.00,6796.60,6801.65,28.00,8.86
880,6580.00,6801.05,6810.50,27.60,8.68
881,6585.00,6821.25,6827.20,52.00,8.26
882,6607.00,6826.50,6832.55,15.05,8.87
883,6610.00,6830.85,6835.95,9.95,8.85
884,6617.00,6839.00,6844.05,26.20,8.81
885,6622.00,6844.20,6849.20,26.70,8.80
886,6628.00,6865.25,6871.20,46.60,8.22
887,6632.00,6869.35,6874.50,44.00,8.25
888,6652.00,6874.55,6879.65,19.30,8.79
889,6658.00,6880.55,6886.30,9.55,8.76
890,6662.00,6885.00,6890.05,8.75,8.77
891,6669.00,6892.30,6900.30,29.30,8.65
892,6690.00,6912.05,6917.05,27.90,8.81
893,6693.00,6916.10,6921.10,24.65,8.77
894,6697.00,6922.75,6927.80,23.45,8.67
895,6704.00,6927.40,6932.40,18.65,8.76
896,6710.00,6932.30,6937.30,21.50,8.80
897,6713.00,6953.15,6959.15,50.60,8.13
898,6733.00,6957.80,6962.85,28.10,8.70
899,6737.00,6962.65,6967.65,27.40,8.67
900,6743.00,6969.35,6974.35,19.95,8.64
901,6749.00,6974.45,6979.45,11.80,8.68
902,6754.00,6981.45,6990.80,8.20,8.45
903,6761.00,7000.85,7005.85,55.10,8.17
904,6779.00,7004.90,7009.95,21.80,8.66
905,6782.00,7009.40,7014.40,22.20,8.61
906,6785.00,7013.95,7019.00,14.25,8.55
907,6789.00,7017.60,7022.60,24.50,8.56
908,6797.00,7021.25,7030.65,16.70,8.56
909,6802.00,7041.25,7047.20,50.50,8.16
910,6822.00,7044.60,7052.95,14.85,8.66
911,6825.00,7052.00,7057.05,26.80,8.62
912,6830.00,7058.10,7063.10,24.85,8.58
913,6837.00,7063.80,7068.85,25.00,8.63
914,6842.00,7085.25,7091.20,45.80,8.03
915,6848.00,7090.50,7096.55,49.65,8.05
916,6867.00,7094.90,7100.00,16.25,8.58
917,6872.00,7098.05,7103.05,25.70,8.66
918,6878.00,7102.20,7107.20,28.30,8.73
919,6885.00,7107.70,7112.70,23.15,8.78
920,6891.00,7111.55,7120.85,28.60,8.70
921,6910.00,7129.35,7135.20,17.90,8.88
922,6914.00,7134.55,7139.95,13.30,8.85
923,6917.00,7138.90,7143.95,4.95,8.81
924,6922.00,7142.60,7147.60,1.70,8.87
925,6928.00,7148.60,7153.65,28.00,8.86
926,6932.00,7153.05,7162.50,27.60,8.68
927,6937.00,7173.25,7179.20,52.00,8.26
928,6959.00,7178.50,7184.55,15.05,8.87
929,6962.00,7182.85,7187.95,9.95,8.85
930,6969.00,7191.00,7196.05,26.20,8.81
931,6974.00,7196.20,7201.20,26.70,8.80
932,6980.00,7217.25,7223.20,46.60,8.22
933,6984.00,7221.35,7226.50,44.00,8.25
934,7004.00,7226.55,7231.65,19.30,8.79
935,7010.00,7232.55,7238.30,9.55,8.76
936,7014.00,7237.00,7242.05,8.75,8.77
937,7021.00,7244.30,7252.30,29.30,8.65
938,7042.00,7264.05,7269.05,27.90,8.81
939,7045.00,7268.10,7273.10,24.65,8.77
940,7049.00,7274.75,7279.80,23.45,8.67
941,7056.00,7279.40,7284.40,18.65,8.76
942,7062.00,7284.30,7289.30,21.50,8.80
943,7065.00,7305.15,7311.15,50.60,8.13
944,7085.00,7309.80,7314.85,28.10,8.70
945,7089.00,7314.65,7319.65,27.40,8.67
946,7095.00,7321.35,7326.35,19.95,8.64
947,7101.00,7326.45,7331.45,11.80,8.68
948,7106.00,7333.45,7342.80,8.20,8.45
949,7113.00,7352.85,7357.85,55.10,8.17
950,7131.00,7356.90,7361.95,21.80,8.66
951,7134.00,7361.40,7366.40,22.20,8.61
952,7137.00,7365.95,7371.00,14.25,8.55
953,7141.00,7369.60,7374.60,24.50,8.56
954,7149.00,7373.25,7382.65,16.70,8.56
955,7154.00,7393.25,7399.20,50.50,8.16
956,7174.00,7396.60,7404.95,14.85,8.66
957,7177.00,7404.00,7409.05,26.80,8.62
958,7182.00,7410.10,7415.10,24.85,8.58
959,7189.00,7415.80,7420.85,25.00,8.63
960,7194.00,7437.25,7443.20,45.80,8.03
961,7200.00,7442.50,7448.55,49.65,8.05
962,7219.00,7446.90,7452.00,16.25,8.58
963,7224.00,7450.05,7455.05,25.70,8.66
964,7230.00,7454.20,7459.20,28.30,8.73
965,7237.00,7459.70,7464.70,23.15,8.78
966,7243.00,7463.55,7472.85,28.60,8.70
967,7262.00,7481.35,7487.20,17.90,8.88
968,7266.00,7486.55,7491.95,13.30,8.85
969,7269.00,7490.90,7495.95,4.95,8.81
970,7274.00,7494.60,7499.60,1.70,8.87
971,7280.00,7500.60,7505.65,28.00,8.86
972,7284.00,7505.05,7514.50,27.60,8.68
973,7289.00,7525.25,7531.20,52.00,8.26
974,7311.00,7530.50,7536.55,15.05,8.87
975,7314.00,7534.85,7539.95,9.95,8.85
976,7321.00,7543.00,7548.05,26.20,8.81
977,7326.00,7548.20,7553.20,26.70,8.80
978,7332.00,7569.25,7575.20,46.60,8.22
979,7336.00,7573.35,7578.50,44.00,8.25
980,7356.00,7578.55,7583.65,19.30,8.79
981,7362.00,7584.55,7590.30,9.55,8.76
982,7366.00,7589.00,7594.05,8.75,8.77
983,7373.00,7596.30,7604.30,29.30,8.65
984,7394.00,7616.05,7621.05,27.90,8.81
985,7397.00,7620.10,7625.10,24.65,8.77
986,7401.00,7626.75,7631.80,23.45,8.67
987,7408.00,7631.40,7636.40,18.65,8.76
988,7414.00,7636.30,7641.30,21.50,8.80
989,7417.00,7657.15,7663.15,50.60,8.13
990,7437.00,7661.80,7666.85,28.10,8.70
991,7441.00,7666.65,7671.65,27.40,8.67
992,7447.00,7673.35,7678.35,19.95,8.64
993,7453.00,7678.45,7683.45,11.80,8.68
994,7458.00,7685.45,7694.80,8.20,8.45
995,7465.00,7704.85,7709.85,55.10,8.17
996,7483.00,7708.90,7713.95,21.80,8.66
997,7486.00,7713.40,7718.40,22.20,8.61
998,7489.00,7717.95,7723.00,14.25,8.55
999,7493.00,7721.60,7726.60,24.50,8.56
1000,7501.00,7725.25,7734.65,16.70,8.56
1001,7506.00,7745.25,7751.20,50.50,8.16
1002,7526.00,7748.60,7756.95,14.85,8.66
1003,7529.00,7756.00,7761.05,26.80,8.62
1004,7534.00,7762.10,7767.10,24.85,8.58
1005,7541.00,7767.80,7772.85,25.00,8.63
1006,7546.00,7789.25,7795.20,45.80,8.03
1007,7552.00,7794.50,7800.55,49.65,8.05
1008,7571.00,7798.90,7804.00,16.25,8.58
1009,7576.00,7802.05,7807.05,25.70,8.66
1010,7582.00,7806.20,7811.20,28.30,8.73
1011,7589.00,7811.70,7816.70,23.15,8.78
1012,7595.00,7815.55,7824.85,28.60,8.70
1013,7614.00,7833.35,7839.20,17.90,8.88
1014,7618.00,7838.55,7843.95,13.30,8.85
1015,7621.00,7842.90,7847.95,4.95,8.81
1016,7626.00,7846.60,7851.60,1.70,8.87
1017,7632.00,7852.60,7857.65,28.00,8.86
1018,7636.00,7857.05,7866.50,27.60,8.68
1019,7641.00,7877.25,7883.20,52.00,8.26
1020,7663.00,7882.50,7888.55,15.05,8.87
1021,7666.00,7886.85,7891.95,9.95,8.85
1022,7673.00,7895.00,7900.05,26.20,8.81
1023,7678.00,7900.20,7905.20,26.70,8.80
1024,7684.00,7921.25,7927.20,46.60,8.22
1025,7688.00,7925.35,7930.50,44.00,8.25
1026,7708.00,7930.55,7935.65,19.30,8.79
1027,7714.00,7936.55,7942.30,9.55,8.76
1028,7718.00,7941.00,7946.05,8.75,8.77
1029,7725.00,7948.30,7956.30,29.30,8.65
1030,7746.00,7968.05,7973.05,27.90,8.81
1031,7749.00,7972.10,7977.10,24.65,8.77
1032,7753.00,7978.75,7983.80,23.45,8.67
1033,7760.00,7983.40,7988.40,18.65,8.76
1034,7766.00,7988.30,7993.30,21.50,8.80
1035,7769.00,8009.15,8015.15,50.60,8.13
1036,7789.00,8013.80,8018.85,28.10,8.70
1037,7793.00,8018.65,8023.65,27.40,8.67
1038,7799.00,8025.35,8030.35,19.95,8.64
1039,7805.00,8030.45,8035.45,11.80,8.68
1040,7810.00,8037.45,8046.80,8.20,8.45
1041,7817.00,8056.85,8061.85,55.10,8.17
1042,7835.00,8060.90,8065.95,21.80,8.66
1043,7838.00,8065.40,8070.40,22.20,8.61
1044,7841.00,8069.95,8075.00,14.25,8.55
1045,7845.00,8073.60,8078.60,24.50,8.56
1046,7853.00,8077.25,8086.65,16.70,8.56
1047,7858.00,8097.25,8103.20,50.50,8.16
1048,7878.00,8100.60,8108.95,14.85,8.66
1049,7881.00,8108.00,8113.05,26.80,8.62
1050,7886.00,8114.10,8119.10,24.85,8.58
1051,7893.00,8119.80,8124.85,25.00,8.63
1052,7898.00,8141.25,8147.20,45.80,8.03
1053,7904.00,8146.50,8152.55,49.65,8.05
1054,7923.00,8150.90,8156.00,16.25,8.58
1055,7928.00,8154.05,8159.05,25.70,8.66
1056,7934.00,8158.20,8163.20,28.30,8.73
1057,7941.00,8163.70,8168.70,23.15,8.78
1058,7947.00,8167.55,8176.85,28.60,8.70
1059,7966.00,8185.35,8191.20,17.90,8.88
1060,7970.00,8190.55,8195.95,13.30,8.85
1061,7973.00,8194.90,8199.95,4.95,8.81
1062,7978.00,8198.60,8203.60,1.70,8.87
1063,7984.00,8204.60,8209.65,28.00,8.86
1064,7988.00,8209.05,8218.50,27.60,8.68
1065,7993.00,8229.25,8235.20,52.00,8.26
1066,8015.00,8234.50,8240.55,15.05,8.87
1067,8018.00,8238.85,8243.95,9.95,8.85
1068,8025.00,8247.00,8252.05,26.20,8.81
1069,8030.00,8252.20,8257.20,26.70,8.80
1070,8036.00,8273.30,8279.25,46.70,8.22
1071,8040.00,8277.40,8282.55,44.10,8.25
1072,8060.00,8282.60,8287.70,19.40,8.78
1073,8066.00,8288.60,8294.35,9.65,8.76
1074,8070.00,8293.05,8298.10,8.85,8.77
1075,8077.00,8300.30,8308.30,29.30,8.65
1076,8098.00,8320.10,8325.10,28.00,8.81
1077,8101.00,8324.15,8329.15,24.75,8.77
1078,8105.00,8330.80,8335.85,23.55,8.66
1079,8112.00,8335.45,8340.45,18.75,8.75
1080,8118.00,8340.30,8345.30,21.50,8.80
1081,8121.00,8361.20,8367.20,50.70,8.12
1082,8141.00,8365.85,8370.90,28.20,8.70
1083,8145.00,8370.70,8375.70,27.50,8.67
1084,8151.00,8377.40,8382.40,20.05,8.64
1085,8157.00,8382.50,8387.50,11.90,8.68
1086,8162.00,8389.50,8398.85,8.30,8.44
1087,8169.00,8409.15,8414.15,55.90,8.16
1088,8187.00,8412.90,8417.90,22.30,8.66
1089,8190.00,8417.05,8422.05,21.80,8.62
1090,8193.00,8420.85,8425.85,13.85,8.59
1091,8197.00,8426.10,8431.15,10.95,8.54
1092,8204.00,8430.30,8439.60,29.90,8.49
1093,8211.00,8449.50,8455.30,54.50,8.19
1094,8232.00,8454.75,8460.55,19.05,8.75
1095,8235.00,8458.85,8463.95,13.05,8.74
1096,8239.00,8465.45,8470.45,23.10,8.64
1097,8246.00,8469.00,8474.05,22.60,8.77
1098,8253.00,8475.10,8484.45,20.80,8.64
1099,8256.00,8479.65,8488.40,14.00,8.61
1100,8259.00,8493.80,8499.40,39.90,8.32
1101,8275.00,8499.80,8504.85,24.20,8.70
1102,8278.00,8505.15,8510.15,20.75,8.62
1103,8281.00,8508.50,8513.50,16.15,8.60
1104,8285.00,8513.05,8518.10,28.40,8.58
1105,8292.00,8517.80,8527.15,28.40,8.51
1106,8299.00,8537.90,8543.45,52.70,8.18
1107,8317.00,8542.65,8547.85,23.25,8.66
1108,8322.00,8548.30,8553.45,17.65,8.64
1109,8328.00,8552.10,8557.10,5.40,8.73
1110,8334.00,8558.65,8564.00,1.90,8.70
1111,8337.00,8564.75,8572.40,28.30,8.50
1112,8340.00,8583.05,8588.20,48.80,8.06
1113,8343.00,8586.45,8591.45,55.00,8.05
1114,8347.00,8592.85,8597.90,51.90,7.97
1115,8368.00,8596.30,8601.30,24.70,8.57
1116,8373.00,8600.95,8605.95,22.30,8.59
1117,8379.00,8604.50,8609.50,19.25,8.68
1118,8382.00,8609.30,8618.60,27.60,8.45
1119,8389.00,8613.70,8622.25,30.00,8.57
