ID,Entrada,Semaforo,Salida,Detenido,VelProm
# ESTADISTICAS_GENERALES
TiempoTotal,37703.05
VehiculosCreados,5000
VehiculosCompletados,5000
CiclosSemaforo,856
TiempoPromedio,219.59
VelocidadPromedio,9.12
TiempoDetenidoPromedio,13.78
Eficiencia,91.2
# DATOS_VEHICULOS
ID,Entrada,Semaforo,Salida,Detenido,VelProm
1794,13395.00,13429.15,13630.10,29.60,8.51
1795,13403.00,13436.20,13633.85,26.40,8.66
1796,13421.00,13442.15,13639.65,2.80,9.15
1797,13430.00,13446.50,13648.05,0.70,9.17
1798,13436.00,13467.05,13664.55,27.60,8.75
1799,13442.00,13472.80,13670.40,23.80,8.76
1800,13449.00,13478.50,13675.95,30.00,8.81
1801,13467.00,13482.25,13679.65,0.00,9.41
1802,13472.00,13485.50,13682.95,2.10,9.48
1803,13480.00,13491.05,13692.75,1.20,9.40
1804,13484.00,13508.95,13707.55,26.50,8.95
1805,13490.00,13515.70,13713.60,22.10,8.94
1806,13493.00,13519.30,13716.75,30.00,8.94
1807,13511.00,13525.15,13722.55,0.00,9.45
1808,13514.00,13529.10,13726.55,0.70,9.41
1809,13521.00,13536.75,13737.45,1.00,9.24
1810,13528.00,13555.40,13752.85,25.30,8.89
1811,13531.00,13559.10,13759.80,21.90,8.74
1812,13538.00,13566.65,13764.30,28.00,8.84
1813,13555.00,13572.70,13770.15,0.60,9.30
1814,13561.00,13576.70,13774.15,0.00,9.38
1815,13566.00,13580.70,13782.45,0.90,9.24
1816,13573.00,13586.45,13788.00,1.40,9.30
1817,13579.00,13602.80,13800.25,27.80,9.04
1818,13599.00,13606.10,13803.50,0.00,9.78
1819,13602.00,13613.10,13810.90,0.00,9.57
1820,13605.00,13616.80,13818.00,0.00,9.39
1821,13608.00,13642.05,13839.95,30.00,8.62
1822,13612.00,13645.30,13846.85,28.70,8.52
1823,13619.00,13652.00,13852.00,22.60,8.58
1824,13626.00,13658.10,13858.20,28.00,8.61
1825,13645.00,13663.95,13861.45,0.50,9.24
1826,13652.00,13667.95,13869.45,0.10,9.20
1827,13658.00,13686.30,13884.05,24.30,8.85
1828,13664.00,13690.00,13887.40,27.50,8.95
1829,13669.00,13696.25,13893.65,30.40,8.90
1830,13688.00,13700.20,13897.60,0.30,9.54
1831,13694.00,13703.75,13901.20,1.80,9.65
1832,13700.00,13707.10,13904.50,0.00,9.78
1833,13703.00,13729.35,13927.65,26.00,8.90
1834,13706.00,13734.05,13931.50,23.10,8.87
1835,13709.00,13737.60,13935.00,29.30,8.85
1836,13713.00,13743.65,13941.05,30.90,8.77
1837,13733.00,13747.25,13944.65,1.10,9.45
1838,13740.00,13750.90,13948.30,0.00,9.60
1839,13747.00,13754.20,13955.90,0.00,9.57
1840,13750.00,13775.35,13972.80,27.80,8.98
1841,13753.00,13779.65,13977.10,25.90,8.92
1842,13756.00,13783.00,13980.40,25.30,8.91
1843,13774.00,13786.55,13983.95,2.40,9.53
1844,13782.00,13793.40,13990.80,0.20,9.58
1845,13785.00,13798.85,14000.50,0.00,9.28
1846,13788.00,13818.00,14015.95,26.20,8.77
1847,13796.00,13821.25,14022.45,20.30,8.83
1848,13802.00,13828.40,14028.85,28.00,8.82
1849,13819.00,13836.50,14034.15,0.00,9.30
1850,13822.00,13839.75,14041.55,1.30,9.11
1851,13829.00,13843.90,14045.50,0.20,9.24
1852,13836.00,13863.10,14060.65,24.30,8.90
1853,13842.00,13868.85,14066.25,24.60,8.92
1854,13845.00,13873.80,14071.20,30.00,8.84
1855,13863.00,13879.00,14076.40,1.00,9.37
1856,13869.00,13882.25,14079.65,3.60,9.49
1857,13877.00,13888.95,14090.55,1.10,9.37
1858,13881.00,13907.80,14105.25,24.90,8.92
1859,13885.00,13913.25,14110.65,22.80,8.86
1860,13891.00,13917.35,14114.75,26.00,8.94
1861,13908.00,13924.40,14122.00,2.00,9.35
1862,13916.00,13948.95,14147.55,29.90,8.64
1863,13919.00,13952.75,14154.55,28.50,8.49
1864,13923.00,13957.15,14158.10,29.60,8.51
1865,13931.00,13964.20,14161.85,26.40,8.66
1866,13949.00,13970.15,14167.65,2.80,9.15
1867,13958.00,13974.50,14176.05,0.70,9.17
1868,13964.00,13995.05,14192.55,27.60,8.75
1869,13970.00,14000.80,14198.40,23.80,8.76
1870,13977.00,14006.50,14203.95,30.00,8.81
1871,13995.00,14010.25,14207.65,0.00,9.41
1872,14000.00,14013.50,14210.95,2.10,9.48
1873,14008.00,14019.05,14220.75,1.20,9.40
1874,14012.00,14036.95,14235.55,26.50,8.95
1875,14018.00,14043.70,14241.60,22.10,8.94
1876,14021.00,14047.30,14244.75,30.00,8.94
1877,14039.00,14053.15,14250.55,0.00,9.45
1878,14042.00,14057.10,14254.55,0.70,9.41
1879,14049.00,14064.75,14265.45,1.00,9.24
1880,14056.00,14083.40,14280.85,25.30,8.89
1881,14059.00,14087.10,14287.80,21.90,8.74
1882,14066.00,14094.65,14292.30,28.00,8.84
1883,14083.00,14100.70,14298.15,0.60,9.30
1884,14089.00,14104.70,14302.15,0.00,9.38
1885,14094.00,14108.70,14310.45,0.90,9.24
1886,14101.00,14114.45,14316.00,1.40,9.30
1887,14107.00,14130.80,14328.25,27.80,9.04
1888,14127.00,14134.10,14331.50,0.00,9.78
1889,14130.00,14141.10,14338.90,0.00,9.57
1890,14133.00,14144.80,14346.00,0.00,9.39
1891,14136.00,14170.05,14367.95,30.00,8.62
1892,14140.00,14173.30,14374.85,28.70,8.52
1893,14147.00,14180.00,14380.00,22.60,8.58
1894,14154.00,14186.10,14386.20,28.00,8.61
1895,14173.00,14191.95,14389.45,0.50,9.24
1896,14180.00,14195.95,14397.45,0.10,9.20
1897,14186.00,14214.30,14412.05,24.30,8.85
1898,14192.00,14218.00,14415.40,27.50,8.95
1899,14197.00,14224.25,14421.65,30.40,8.90
1900,14216.00,14228.20,14425.60,0.30,9.54
1901,14222.00,14231.75,14429.20,1.80,9.65
1902,14228.00,14235.10,14432.50,0.00,9.78
1903,14231.00,14257.35,14455.65,26.00,8.90
1904,14234.00,14262.05,14459.50,23.10,8.87
1905,14237.00,14265.60,14463.00,29.30,8.85
1906,14241.00,14271.65,14469.05,30.90,8.77
1907,14261.00,14275.25,14472.65,1.10,9.45
1908,14268.00,14278.90,14476.30,0.00,9.60
1909,14275.00,14282.20,14483.90,0.00,9.57
1910,14278.00,14303.35,14500.80,27.80,8.98
1911,14281.00,14307.65,14505.10,25.90,8.92
1912,14284.00,14311.00,14508.40,25.30,8.91
1913,14302.00,14314.55,14511.95,2.40,9.53
1914,14310.00,14321.40,14518.80,0.20,9.58
1915,14313.00,14326.85,14528.50,0.00,9.28
1916,14316.00,14346.00,14543.95,26.20,8.77
1917,14324.00,14349.25,14550.45,20.30,8.83
1918,14330.00,14356.40,14556.85,28.00,8.82
1919,14347.00,14364.50,14562.15,0.00,9.30
1920,14350.00,14367.75,14569.55,1.30,9.11
1921,14357.00,14371.90,14573.50,0.20,9.24
1922,14364.00,14391.10,14588.65,24.30,8.90
1923,14370.00,14396.85,14594.25,24.60,8.92
1924,14373.00,14401.80,14599.20,30.00,8.84
1925,14391.00,14407.00,14604.40,1.00,9.37
1926,14397.00,14410.25,14607.65,3.60,9.49
1927,14405.00,14416.95,14618.55,1.10,9.37
1928,14409.00,14435.80,14633.25,24.90,8.92
1929,14413.00,14441.25,14638.65,22.80,8.86
1930,14419.00,14445.35,14642.75,26.00,8.94
1931,14436.00,14452.40,14650.00,2.00,9.35
1932,14444.00,14476.95,14675.55,29.90,8.64
1933,14447.00,14480.75,14682.55,28.50,8.49
1934,14451.00,14485.15,14686.10,29.60,8.51
1935,14459.00,14492.20,14689.85,26.40,8.66
1936,14477.00,14498.15,14695.65,2.80,9.15
1937,14486.00,14502.50,14704.05,0.70,9.17
1938,14492.00,14523.05,14720.55,27.60,8.75
1939,14498.00,14528.80,14726.40,23.80,8.76
1940,14505.00,14534.50,14731.95,30.00,8.81
1941,14523.00,14538.25,14735.65,0.00,9.41
1942,14528.00,14541.50,14738.95,2.10,9.48
1943,14536.00,14547.05,14748.75,1.20,9.40
1944,14540.00,14564.95,14763.55,26.50,8.95
1945,14546.00,14571.70,14769.60,22.10,8.94
1946,14549.00,14575.30,14772.75,30.00,8.94
1947,14567.00,14581.15,14778.55,0.00,9.45
1948,14570.00,14585.10,14782.55,0.70,9.41
1949,14577.00,14592.75,14793.45,1.00,9.24
1950,14584.00,14611.40,14808.85,25.30,8.89
1951,14587.00,14615.10,14815.80,21.90,8.74
1952,14594.00,14622.65,14820.30,28.00,8.84
1953,14611.00,14628.70,14826.15,0.60,9.30
1954,14617.00,14632.70,14830.15,0.00,9.38
1955,14622.00,14636.70,14838.45,0.90,9.24
1956,14629.00,14642.45,14844.00,1.40,9.30
1957,14635.00,14658.80,14856.25,27.80,9.04
1958,14655.00,14662.10,14859.50,0.00,9.78
1959,14658.00,14669.10,14866.90,0.00,9.57
1960,14661.00,14672.80,14874.00,0.00,9.39
1961,14664.00,14698.05,14895.95,30.00,8.62
1962,14668.00,14701.30,14902.85,28.70,8.52
1963,14675.00,14708.00,14908.00,22.60,8.58
1964,14682.00,14714.10,14914.20,28.00,8.61
1965,14701.00,14719.95,14917.45,0.50,9.24
1966,14708.00,14723.95,14925.45,0.10,9.20
1967,14714.00,14742.30,14940.05,24.30,8.85
1968,14720.00,14746.00,14943.40,27.50,8.95
1969,14725.00,14752.25,14949.65,30.40,8.90
1970,14744.00,14756.20,14953.60,0.30,9.54
1971,14750.00,14759.75,14957.20,1.80,9.65
1972,14756.00,14763.10,14960.50,0.00,9.78
1973,14759.00,14785.35,14983.65,26.00,8.90
1974,14762.00,14790.05,14987.50,23.10,8.87
1975,14765.00,14793.60,14991.00,29.30,8.85
1976,14769.00,14799.65,14997.05,30.90,8.77
1977,14789.00,14803.25,15000.65,1.10,9.45
1978,14796.00,14806.90,15004.30,0.00,9.60
1979,14803.00,14810.20,15011.90,0.00,9.57
1980,14806.00,14831.35,15028.80,27.80,8.98
1981,14809.00,14835.65,15033.10,25.90,8.92
1982,14812.00,14839.00,15036.40,25.30,8.91
1983,14830.00,14842.55,15039.95,2.40,9.53
1984,14838.00,14849.40,15046.80,0.20,9.58
1985,14841.00,14854.85,15056.50,0.00,9.28
1986,14844.00,14874.00,15071.95,26.20,8.77
1987,14852.00,14877.25,15078.45,20.30,8.83
1988,14858.00,14884.40,15084.85,28.00,8.82
1989,14875.00,14892.50,15090.15,0.00,9.30
1990,14878.00,14895.75,15097.55,1.30,9.11
1991,14885.00,14899.90,15101.50,0.20,9.24
1992,14892.00,14919.10,15116.65,24.30,8.90
1993,14898.00,14924.85,15122.25,24.60,8.92
1994,14901.00,14929.80,15127.20,30.00,8.84
1995,14919.00,14935.00,15132.40,1.00,9.37
1996,14925.00,14938.25,15135.65,3.60,9.49
1997,14933.00,14944.95,15146.55,1.10,9.37
1998,14937.00,14963.80,15161.25,24.90,8.92
1999,14941.00,14969.25,15166.65,22.80,8.86
2000,14947.00,14973.35,15170.75,26.00,8.94
2001,14964.00,14980.40,15178.00,2.00,9.35
2002,14972.00,15004.95,15203.55,29.90,8.64
2003,14975.00,15008.75,15210.55,28.50,8.49
2004,14979.00,15013.15,15214.10,29.60,8.51
2005,14987.00,15020.20,15217.85,26.40,8.66
2006,15005.00,15026.15,15223.65,2.80,9.15
2007,15014.00,15030.50,15232.05,0.70,9.17
2008,15020.00,15051.05,15248.55,27.60,8.75
2009,15026.00,15056.80,15254.40,23.80,8.76
2010,15033.00,15062.50,15259.95,30.00,8.81
2011,15051.00,15066.25,15263.65,0.00,9.41
2012,15056.00,15069.50,15266.95,2.10,9.48
2013,15064.00,15075.05,15276.75,1.20,9.40
2014,15068.00,15092.95,15291.55,26.50,8.95
2015,15074.00,15099.70,15297.60,22.10,8.94
2016,15077.00,15103.30,15300.75,30.00,8.94
2017,15095.00,15109.15,15306.55,0.00,9.45
2018,15098.00,15113.10,15310.55,0.70,9.41
2019,15105.00,15120.75,15321.45,1.00,9.24
2020,15112.00,15139.40,15336.85,25.30,8.89
2021,15115.00,15143.10,15343.80,21.90,8.74
2022,15122.00,15150.65,15348.30,28.00,8.84
2023,15139.00,15156.70,15354.15,0.60,9.30
2024,15145.00,15160.70,15358.15,0.00,9.38
2025,15150.00,15164.70,15366.45,0.90,9.24
2026,15157.00,15170.45,15372.00,1.40,9.30
2027,15163.00,15186.80,15384.25,27.80,9.04
2028,15183.00,15190.10,15387.50,0.00,9.78
2029,15186.00,15197.10,15394.90,0.00,9.57
2030,15189.00,15200.80,15402.00,0.00,9.39
2031,15192.00,15226.05,15423.95,30.00,8.62
2032,15196.00,15229.30,15430.85,28.70,8.52
2033,15203.00,15236.00,15436.00,22.60,8.58
2034,15210.00,15242.10,15442.20,28.00,8.61
2035,15229.00,15247.95,15445.45,0.50,9.24
2036,15236.00,15251.95,15453.45,0.10,9.20
2037,15242.00,15270.30,15468.05,24.30,8.85
2038,15248.00,15274.00,15471.40,27.50,8.95
2039,15253.00,15280.25,15477.65,30.40,8.90
2040,15272.00,15284.20,15481.60,0.30,9.54
2041,15278.00,15287.75,15485.20,1.80,9.65
2042,15284.00,15291.10,15488.50,0.00,9.78
2043,15287.00,15313.35,15511.65,26.00,8.90
2044,15290.00,15318.05,15515.50,23.10,8.87
2045,15293.00,15321.60,15519.00,29.30,8.85
2046,15297.00,15327.65,15525.05,30.90,8.77
2047,15317.00,15331.25,15528.65,1.10,9.45
2048,15324.00,15334.90,15532.30,0.00,9.60
2049,15331.00,15338.20,15539.90,0.00,9.57
2050,15334.00,15359.35,15556.80,27.80,8.98
2051,15337.00,15363.65,15561.10,25.90,8.92
2052,15340.00,15367.00,15564.40,25.30,8.91
2053,15358.00,15370.55,15567.95,2.40,9.53
2054,15366.00,15377.40,15574.80,0.20,9.58
2055,15369.00,15382.85,15584.50,0.00,9.28
2056,15372.00,15402.00,15599.95,26.20,8.77
2057,15380.00,15405.25,15606.45,20.30,8.83
2058,15386.00,15412.40,15612.85,28.00,8.82
2059,15403.00,15420.50,15618.15,0.00,9.30
2060,15406.00,15423.75,15625.55,1.30,9.11
2061,15413.00,15427.90,15629.50,0.20,9.24
2062,15420.00,15447.10,15644.65,24.30,8.90
2063,15426.00,15452.85,15650.25,24.60,8.92
2064,15429.00,15457.80,15655.20,30.00,8.84
2065,15447.00,15463.00,15660.40,1.00,9.37
2066,15453.00,15466.25,15663.65,3.60,9.49
2067,15461.00,15472.95,15674.55,1.10,9.37
2068,15465.00,15491.80,15689.25,24.90,8.92
2069,15469.00,15497.25,15694.65,22.80,8.86
2070,15475.00,15501.35,15698.75,26.00,8.94
2071,15492.00,15508.40,15706.00,2.00,9.35
2072,15500.00,15532.95,15731.55,29.90,8.64
2073,15503.00,15536.75,15738.55,28.50,8.49
2074,15507.00,15541.15,15742.10,29.60,8.51
2075,15515.00,15548.20,15745.85,26.40,8.66
2076,15533.00,15554.15,15751.65,2.80,9.15
2077,15542.00,15558.50,15760.05,0.70,9.17
2078,15548.00,15579.05,15776.55,27.60,8.75
2079,15554.00,15584.80,15782.40,23.80,8.76
2080,15561.00,15590.50,15787.95,30.00,8.81
2081,15579.00,15594.25,15791.65,0.00,9.41
2082,15584.00,15597.50,15794.95,2.10,9.48
2083,15592.00,15603.05,15804.75,1.20,9.40
2084,15596.00,15620.95,15819.55,26.50,8.95
2085,15602.00,15627.70,15825.60,22.10,8.94
2086,15605.00,15631.30,15828.75,30.00,8.94
2087,15623.00,15637.15,15834.55,0.00,9.45
2088,15626.00,15641.10,15838.55,0.70,9.41
2089,15633.00,15648.75,15849.45,1.00,9.24
2090,15640.00,15667.40,15864.85,25.30,8.89
2091,15643.00,15671.10,15871.80,21.90,8.74
2092,15650.00,15678.65,15876.30,28.00,8.84
2093,15667.00,15684.70,15882.15,0.60,9.30
2094,15673.00,15688.70,15886.15,0.00,9.38
2095,15678.00,15692.70,15894.45,0.90,9.24
2096,15685.00,15698.45,15900.00,1.40,9.30
2097,15691.00,15714.80,15912.25,27.80,9.04
2098,15711.00,15718.10,15915.50,0.00,9.78
2099,15714.00,15725.10,15922.90,0.00,9.57
2100,15717.00,15728.80,15930.00,0.00,9.39
2101,15720.00,15754.05,15951.95,30.00,8.62
2102,15724.00,15757.30,15958.85,28.70,8.52
2103,15731.00,15764.00,15964.00,22.60,8.58
2104,15738.00,15770.10,15970.20,28.00,8.61
2105,15757.00,15775.95,15973.45,0.50,9.24
2106,15764.00,15779.95,15981.45,0.10,9.20
2107,15770.00,15798.30,15996.05,24.30,8.85
2108,15776.00,15802.00,15999.40,27.50,8.95
2109,15781.00,15808.25,16005.65,30.40,8.90
2110,15800.00,15812.20,16009.60,0.30,9.54
2111,15806.00,15815.75,16013.20,1.80,9.65
2112,15812.00,15819.10,16016.50,0.00,9.78
2113,15815.00,15841.35,16039.65,26.00,8.90
2114,15818.00,15846.05,16043.50,23.10,8.87
2115,15821.00,15849.60,16047.00,29.30,8.85
2116,15825.00,15855.65,16053.05,30.90,8.77
2117,15845.00,15859.25,16056.65,1.10,9.45
2118,15852.00,15862.90,16060.30,0.00,9.60
2119,15859.00,15866.20,16067.90,0.00,9.57
2120,15862.00,15887.35,16084.80,27.80,8.98
2121,15865.00,15891.65,16089.10,25.90,8.92
2122,15868.00,15895.00,16092.40,25.30,8.91
2123,15886.00,15898.55,16095.95,2.40,9.53
2124,15894.00,15905.40,16102.80,0.20,9.58
2125,15897.00,15910.85,16112.50,0.00,9.28
2126,15900.00,15930.00,16127.95,26.20,8.77
2127,15908.00,15933.25,16134.45,20.30,8.83
2128,15914.00,15940.40,16140.85,28.00,8.82
2129,15931.00,15948.50,16146.15,0.00,9.30
2130,15934.00,15951.75,16153.55,1.30,9.11
2131,15941.00,15955.90,16157.50,0.20,9.24
2132,15948.00,15975.10,16172.65,24.30,8.90
2133,15954.00,15980.85,16178.25,24.60,8.92
2134,15957.00,15985.80,16183.20,30.00,8.84
2135,15975.00,15991.00,16188.40,1.00,9.37
2136,15981.00,15994.25,16191.65,3.60,9.49
2137,15989.00,16000.95,16202.55,1.10,9.37
2138,15993.00,16019.80,16217.25,24.90,8.92
2139,15997.00,16025.25,16222.65,22.80,8.86
2140,16003.00,16029.35,16226.75,26.00,8.94
2141,16020.00,16036.40,16234.00,2.00,9.35
2142,16028.00,16060.95,16259.55,29.90,8.64
2143,16031.00,16064.75,16266.55,28.50,8.49
2144,16035.00,16069.15,16270.10,29.60,8.51
2145,16043.00,16076.20,16273.85,26.40,8.66
2146,16061.00,16082.15,16279.65,2.80,9.15
2147,16070.00,16086.50,16288.05,0.70,9.17
2148,16076.00,16107.05,16304.55,27.60,8.75
2149,16082.00,16112.80,16310.40,23.80,8.76
2150,16089.00,16118.50,16315.95,30.00,8.81
2151,16107.00,16122.25,16319.65,0.00,9.41
2152,16112.00,16125.50,16322.95,2.10,9.48
2153,16120.00,16131.05,16332.75,1.20,9.40
2154,16124.00,16148.95,16347.55,26.50,8.95
2155,16130.00,16155.70,16353.60,22.10,8.94
2156,16133.00,16159.30,16356.75,30.00,8.94
2157,16151.00,16165.15,16362.55,0.00,9.45
2158,16154.00,16169.10,16366.55,0.70,9.41
2159,16161.00,16176.75,16377.45,1.00,9.24
2160,16168.00,16195.40,16392.85,25.30,8.89
2161,16171.00,16199.10,16399.80,21.90,8.74
2162,16178.00,16206.65,16404.30,28.00,8.84
2163,16195.00,16212.70,16410.15,0.60,9.30
2164,16201.00,16216.70,16414.15,0.00,9.38
2165,16206.00,16220.70,16422.45,0.90,9.24
2166,16213.00,16226.45,16428.00,1.40,9.30
2167,16219.00,16242.80,16440.25,27.80,9.04
2168,16239.00,16246.10,16443.50,0.00,9.78
2169,16242.00,16253.10,16450.90,0.00,9.57
2170,16245.00,16256.80,16458.00,0.00,9.39
2171,16248.00,16282.05,16479.95,30.00,8.62
2172,16252.00,16285.30,16486.85,28.70,8.52
2173,16259.00,16292.00,16492.00,22.60,8.58
2174,16266.00,16298.10,16498.20,28.00,8.61
2175,16285.00,16303.95,16501.45,0.50,9.24
2176,16292.00,16307.95,16509.45,0.10,9.20
2177,16298.00,16326.30,16524.05,24.30,8.85
2178,16304.00,16330.00,16527.40,27.50,8.95
2179,16309.00,16336.25,16533.65,30.40,8.90
2180,16328.00,16340.20,16537.60,0.30,9.54
2181,16334.00,16343.75,16541.20,1.80,9.65
2182,16340.00,16347.10,16544.50,0.00,9.78
2183,16343.00,16369.35,16567.65,26.00,8.90
2184,16346.00,16374.05,16571.50,23.10,8.87
2185,16349.00,16377.60,16575.00,29.30,8.85
2186,16353.00,16383.65,16581.05,30.90,8.77
2187,16373.00,16387.25,16584.65,1.10,9.45
2188,16380.00,16390.90,16588.30,0.00,9.60
2189,16387.00,16394.20,16595.90,0.00,9.57
2190,16390.00,16415.35,16612.80,27.80,8.98
2191,16393.00,16419.65,16617.10,25.90,8.92
2192,16396.00,16423.00,16620.40,25.30,8.91
2193,16414.00,16426.55,16623.95,2.40,9.53
2194,16422.00,16433.40,16630.80,0.20,9.58
2195,16425.00,16438.85,16640.50,0.00,9.28
2196,16428.00,16458.00,16655.95,26.20,8.77
2197,16436.00,16461.25,16662.45,20.30,8.83
2198,16442.00,16468.40,16668.85,28.00,8.82
2199,16459.00,16476.50,16674.15,0.00,9.30
2200,16462.00,16479.75,16681.55,1.30,9.11
2201,16469.00,16483.90,16685.50,0.20,9.24
2202,16476.00,16503.10,16700.65,24.30,8.90
2203,16482.00,16508.85,16706.25,24.60,8.92
2204,16485.00,16513.80,16711.20,30.00,8.84
2205,16503.00,16519.00,16716.40,1.00,9.37
2206,16509.00,16522.25,16719.65,3.60,9.49
2207,16517.00,16528.95,16730.55,1.10,9.37
2208,16521.00,16547.80,16745.25,24.90,8.92
2209,16525.00,16553.25,16750.65,22.80,8.86
2210,16531.00,16557.35,16754.75,26.00,8.94
2211,16548.00,16564.40,16762.00,2.00,9.35
2212,16556.00,16588.95,16787.55,29.90,8.64
2213,16559.00,16592.75,16794.55,28.50,8.49
2214,16563.00,16597.15,16798.10,29.60,8.51
2215,16571.00,16604.20,16801.85,26.40,8.66
2216,16589.00,16610.15,16807.65,2.80,9.15
2217,16598.00,16614.50,16816.05,0.70,9.17
2218,16604.00,16635.05,16832.55,27.60,8.75
2219,16610.00,16640.80,16838.40,23.80,8.76
2220,16617.00,16646.50,16843.95,30.00,8.81
2221,16635.00,16650.25,16847.65,0.00,9.41
2222,16640.00,16653.50,16850.95,2.10,9.48
2223,16648.00,16659.05,16860.75,1.20,9.40
2224,16652.00,16676.95,16875.55,26.50,8.95
2225,16658.00,16683.70,16881.60,22.10,8.94
2226,16661.00,16687.30,16884.75,30.00,8.94
2227,16679.00,16693.15,16890.55,0.00,9.45
2228,16682.00,16697.10,16894.55,0.70,9.41
2229,16689.00,16704.75,16905.45,1.00,9.24
2230,16696.00,16723.40,16920.85,25.30,8.89
2231,16699.00,16727.10,16927.80,21.90,8.74
2232,16706.00,16734.65,16932.30,28.00,8.84
2233,16723.00,16740.70,16938.15,0.60,9.30
2234,16729.00,16744.70,16942.15,0.00,9.38
2235,16734.00,16748.70,16950.45,0.90,9.24
2236,16741.00,16754.45,16956.00,1.40,9.30
2237,16747.00,16770.80,16968.25,27.80,9.04
2238,16767.00,16774.10,16971.50,0.00,9.78
2239,16770.00,16781.10,16978.90,0.00,9.57
2240,16773.00,16784.80,16986.00,0.00,9.39
2241,16776.00,16810.05,17007.95,30.00,8.62
2242,16780.00,16813.30,17014.85,28.70,8.52
2243,16787.00,16820.00,17020.00,22.60,8.58
2244,16794.00,16826.10,17026.20,28.00,8.61
2245,16813.00,16831.95,17029.45,0.50,9.24
2246,16820.00,16835.95,17037.45,0.10,9.20
2247,16826.00,16854.30,17052.05,24.30,8.85
2248,16832.00,16858.00,17055.40,27.50,8.95
2249,16837.00,16864.25,17061.65,30.40,8.90
2250,16856.00,16868.20,17065.60,0.30,9.54
2251,16862.00,16871.75,17069.20,1.80,9.65
2252,16868.00,16875.10,17072.50,0.00,9.78
2253,16871.00,16897.35,17095.65,26.00,8.90
2254,16874.00,16902.05,17099.50,23.10,8.87
2255,16877.00,16905.60,17103.00,29.30,8.85
2256,16881.00,16911.65,17109.05,30.90,8.77
2257,16901.00,16915.25,17112.65,1.10,9.45
2258,16908.00,16918.90,17116.30,0.00,9.60
2259,16915.00,16922.20,17123.90,0.00,9.57
2260,16918.00,16943.35,17140.80,27.80,8.98
2261,16921.00,16947.65,17145.10,25.90,8.92
2262,16924.00,16951.00,17148.40,25.30,8.91
2263,16942.00,16954.55,17151.95,2.40,9.53
2264,16950.00,16961.40,17158.80,0.20,9.58
2265,16953.00,16966.85,17168.50,0.00,9.28
2266,16956.00,16986.00,17183.95,26.20,8.77
2267,16964.00,16989.25,17190.45,20.30,8.83
2268,16970.00,16996.40,17196.85,28.00,8.82
2269,16987.00,17004.50,17202.15,0.00,9.30
2270,16990.00,17007.75,17209.55,1.30,9.11
2271,16997.00,17011.90,17213.50,0.20,9.24
2272,17004.00,17031.10,17228.65,24.30,8.90
2273,17010.00,17036.85,17234.25,24.60,8.92
2274,17013.00,17041.80,17239.20,30.00,8.84
2275,17031.00,17047.00,17244.40,1.00,9.37
2276,17037.00,17050.25,17247.65,3.60,9.49
2277,17045.00,17056.95,17258.55,1.10,9.37
2278,17049.00,17075.80,17273.25,24.90,8.92
2279,17053.00,17081.25,17278.65,22.80,8.86
2280,17059.00,17085.35,17282.75,26.00,8.94
2281,17076.00,17092.40,17290.00,2.00,9.35
2282,17084.00,17116.95,17315.55,29.90,8.64
2283,17087.00,17120.75,17322.55,28.50,8.49
2284,17091.00,17125.15,17326.10,29.60,8.51
2285,17099.00,17132.20,17329.85,26.40,8.66
2286,17117.00,17138.15,17335.65,2.80,9.15
2287,17126.00,17142.50,17344.05,0.70,9.17
2288,17132.00,17163.05,17360.55,27.60,8.75
2289,17138.00,17168.80,17366.40,23.80,8.76
2290,17145.00,17174.50,17371.95,30.00,8.81
2291,17163.00,17178.25,17375.65,0.00,9.41
2292,17168.00,17181.50,17378.95,2.10,9.48
2293,17176.00,17187.05,17388.75,1.20,9.40
2294,17180.00,17204.95,17403.55,26.50,8.95
2295,17186.00,17211.70,17409.60,22.10,8.94
2296,17189.00,17215.30,17412.75,30.00,8.94
2297,17207.00,17221.15,17418.55,0.00,9.45
2298,17210.00,17225.10,17422.55,0.70,9.41
2299,17217.00,17232.75,17433.45,1.00,9.24
2300,17224.00,17251.40,17448.85,25.30,8.89
2301,17227.00,17255.10,17455.80,21.90,8.74
2302,17234.00,17262.65,17460.30,28.00,8.84
2303,17251.00,17268.70,17466.15,0.60,9.30
2304,17257.00,17272.70,17470.15,0.00,9.38
2305,17262.00,17276.70,17478.45,0.90,9.24
2306,17269.00,17282.45,17484.00,1.40,9.30
2307,17275.00,17298.80,17496.25,27.80,9.04
2308,17295.00,17302.10,17499.50,0.00,9.78
2309,17298.00,17309.10,17506.90,0.00,9.57
2310,17301.00,17312.80,17514.00,0.00,9.39
2311,17304.00,17338.05,17535.95,30.00,8.62
2312,17308.00,17341.30,17542.85,28.70,8.52
2313,17315.00,17348.00,17548.00,22.60,8.58
2314,17322.00,17354.10,17554.20,28.00,8.61
2315,17341.00,17359.95,17557.45,0.50,9.24
2316,17348.00,17363.95,17565.45,0.10,9.20
2317,17354.00,17382.30,17580.05,24.30,8.85
2318,17360.00,17386.00,17583.40,27.50,8.95
2319,17365.00,17392.25,17589.65,30.40,8.90
2320,17384.00,17396.20,17593.60,0.30,9.54
2321,17390.00,17399.75,17597.20,1.80,9.65
2322,17396.00,17403.10,17600.50,0.00,9.78
2323,17399.00,17425.35,17623.65,26.00,8.90
2324,17402.00,17430.05,17627.50,23.10,8.87
