Tiempo,ID,Posicion,Velocidad,Aceleracion,EstadoVehiculo,Semaforo
172.25,23,53.07,0.00,0.00,DETENIDO,ROJO
172.25,22,64.78,0.00,0.00,DETENIDO,ROJO
172.25,21,148.95,0.00,0.00,DETENIDO,ROJO
172.25,20,195.93,9.88,0.00,VEL_CONST,ROJO
172.30,25,3.40,0.00,0.00,DETENIDO,ROJO
172.30,24,16.89,0.00,0.00,DETENIDO,ROJO
172.30,23,53.07,0.00,0.00,DETENIDO,ROJO
172.30,22,64.78,0.00,0.00,DETENIDO,ROJO
172.30,21,148.95,0.00,0.00,DETENIDO,ROJO
172.30,20,196.43,9.88,0.00,VEL_CONST,ROJO
172.35,25,3.40,0.00,0.00,DETENIDO,ROJO
172.35,24,16.89,0.00,0.00,DETENIDO,ROJO
172.35,23,53.07,0.00,0.00,DETENIDO,ROJO
172.35,22,64.78,0.00,0.00,DETENIDO,ROJO
172.35,21,148.95,0.00,0.00,DETENIDO,ROJO
172.35,20,196.92,9.88,0.00,VEL_CONST,ROJO
172.40,25,3.40,0.00,0.00,DETENIDO,ROJO
172.40,24,16.89,0.00,0.00,DETENIDO,ROJO
172.40,23,53.07,0.00,0.00,DETENIDO,ROJO
172.40,22,64.78,0.00,0.00,DETENIDO,ROJO
172.40,21,148.95,0.00,0.00,DETENIDO,ROJO
172.40,20,197.42,9.88,0.00,VEL_CONST,ROJO
172.45,25,3.40,0.00,0.00,DETENIDO,ROJO
172.45,24,16.89,0.00,0.00,DETENIDO,ROJO
172.45,23,53.07,0.00,0.00,DETENIDO,ROJO
172.45,22,64.78,0.00,0.00,DETENIDO,ROJO
172.45,21,148.95,0.00,0.00,DETENIDO,ROJO
172.45,20,197.91,9.88,0.00,VEL_CONST,ROJO
172.50,25,3.40,0.00,0.00,DETENIDO,ROJO
172.50,24,16.89,0.00,0.00,DETENIDO,ROJO
172.50,23,53.07,0.00,0.00,DETENIDO,ROJO
172.50,22,64.78,0.00,0.00,DETENIDO,ROJO
172.50,21,148.95,0.00,0.00,DETENIDO,ROJO
172.50,20,198.40,9.88,0.00,VEL_CONST,ROJO
172.55,25,3.40,0.00,0.00,DETENIDO,ROJO
172.55,24,16.89,0.00,0.00,DETENIDO,ROJO
172.55,23,53.07,0.00,0.00,DETENIDO,ROJO
172.55,22,64.78,0.00,0.00,DETENIDO,ROJO
172.55,21,148.95,0.00,0.00,DETENIDO,ROJO
172.55,20,198.90,9.88,0.00,VEL_CONST,ROJO
172.60,25,3.40,0.00,0.00,DETENIDO,ROJO
172.60,24,16.89,0.00,0.00,DETENIDO,ROJO
172.60,23,53.07,0.00,0.00,DETENIDO,ROJO
172.60,22,64.78,0.00,0.00,DETENIDO,ROJO
172.60,21,148.95,0.00,0.00,DETENIDO,ROJO
172.60,20,199.39,9.88,0.00,VEL_CONST,ROJO
172.65,25,3.40,0.00,0.00,DETENIDO,ROJO
172.65,24,16.89,0.00,0.00,DETENIDO,ROJO
172.65,23,53.07,0.00,0.00,DETENIDO,ROJO
172.65,22,64.78,0.00,0.00,DETENIDO,ROJO
172.65,21,148.95,0.00,0.00,DETENIDO,ROJO
172.65,20,199.88,9.88,0.00,VEL_CONST,ROJO
172.70,25,3.40,0.00,0.00,DETENIDO,ROJO
172.70,24,16.89,0.00,0.00,DETENIDO,ROJO
172.70,23,53.07,0.00,0.00,DETENIDO,ROJO
172.70,22,64.78,0.00,0.00,DETENIDO,ROJO
172.70,21,148.95,0.00,0.00,DETENIDO,ROJO
172.70,20,200.38,9.88,0.00,VEL_CONST,ROJO
172.75,25,3.40,0.00,0.00,DETENIDO,ROJO
172.75,24,16.89,0.00,0.00,DETENIDO,ROJO
172.75,23,53.07,0.00,0.00,DETENIDO,ROJO
172.75,22,64.78,0.00,0.00,DETENIDO,ROJO
172.75,21,148.95,0.00,0.00,DETENIDO,ROJO
172.80,25,3.40,0.00,0.00,DETENIDO,ROJO
172.80,24,16.89,0.00,0.00,DETENIDO,ROJO
172.80,23,53.07,0.00,0.00,DETENIDO,ROJO
172.80,22,64.78,0.00,0.00,DETENIDO,ROJO
172.80,21,148.95,0.00,0.00,DETENIDO,ROJO
172.85,25,3.40,0.00,0.00,DETENIDO,ROJO
172.85,24,16.89,0.00,0.00,DETENIDO,ROJO
172.85,23,53.07,0.00,0.00,DETENIDO,ROJO
172.85,22,64.78,0.00,0.00,DETENIDO,ROJO
172.85,21,148.95,0.00,0.00,DETENIDO,ROJO
172.90,25,3.40,0.00,0.00,DETENIDO,ROJO
172.90,24,16.89,0.00,0.00,DETENIDO,ROJO
172.90,23,53.07,0.00,0.00,DETENIDO,ROJO
172.90,22,64.78,0.00,0.00,DETENIDO,ROJO
172.90,21,148.95,0.00,0.00,DETENIDO,ROJO
172.95,25,3.40,0.00,0.00,DETENIDO,ROJO
172.95,24,16.89,0.00,0.00,DETENIDO,ROJO
172.95,23,53.07,0.00,0.00,DETENIDO,ROJO
172.95,22,64.78,0.00,0.00,DETENIDO,ROJO
172.95,21,148.95,0.00,0.00,DETENIDO,ROJO
173.00,25,3.40,0.00,0.00,DETENIDO,ROJO
173.00,24,16.89,0.00,0.00,DETENIDO,ROJO
173.00,23,53.07,0.00,0.00,DETENIDO,ROJO
173.00,22,64.78,0.00,0.00,DETENIDO,ROJO
173.00,21,148.95,0.00,0.00,DETENIDO,ROJO
173.05,25,3.40,0.00,0.00,DETENIDO,ROJO
173.05,24,16.89,0.00,0.00,DETENIDO,ROJO
173.05,23,53.07,0.00,0.00,DETENIDO,ROJO
173.05,22,64.78,0.00,0.00,DETENIDO,ROJO
173.05,21,148.95,0.00,0.00,DETENIDO,ROJO
173.10,25,3.40,0.00,0.00,DETENIDO,ROJO
173.10,24,16.89,0.00,0.00,DETENIDO,ROJO
173.10,23,53.07,0.00,0.00,DETENIDO,ROJO
173.10,22,64.78,0.00,0.00,DETENIDO,ROJO
173.10,21,148.95,0.00,0.00,DETENIDO,ROJO
173.15,25,3.40,0.00,0.00,DETENIDO,ROJO
173.15,24,16.89,0.00,0.00,DETENIDO,ROJO
173.15,23,53.07,0.00,0.00,DETENIDO,ROJO
173.15,22,64.78,0.00,0.00,DETENIDO,ROJO
173.15,21,148.95,0.00,0.00,DETENIDO,ROJO
173.20,25,3.40,0.00,0.00,DETENIDO,ROJO
173.20,24,16.89,0.00,0.00,DETENIDO,ROJO
173.20,23,53.07,0.00,0.00,DETENIDO,ROJO
173.20,22,64.78,0.00,0.00,DETENIDO,ROJO
173.20,21,148.95,0.00,0.00,DETENIDO,ROJO
173.25,25,3.40,0.00,0.00,DETENIDO,ROJO
173.25,24,16.89,0.00,0.00,DETENIDO,ROJO
173.25,23,53.07,0.00,0.00,DETENIDO,ROJO
173.25,22,64.78,0.00,0.00,DETENIDO,ROJO
173.25,21,148.95,0.00,0.00,DETENIDO,ROJO
173.30,25,3.40,0.00,0.00,DETENIDO,ROJO
173.30,24,16.89,0.00,0.00,DETENIDO,ROJO
173.30,23,53.07,0.00,0.00,DETENIDO,ROJO
173.30,22,64.78,0.00,0.00,DETENIDO,ROJO
173.30,21,148.95,0.00,0.00,DETENIDO,ROJO
173.35,25,3.40,0.00,0.00,DETENIDO,ROJO
173.35,24,16.89,0.00,0.00,DETENIDO,ROJO
173.35,23,53.07,0.00,0.00,DETENIDO,ROJO
173.35,22,64.78,0.00,0.00,DETENIDO,ROJO
173.35,21,148.95,0.00,0.00,DETENIDO,ROJO
173.40,25,3.40,0.00,0.00,DETENIDO,ROJO
173.40,24,16.89,0.00,0.00,DETENIDO,ROJO
173.40,23,53.07,0.00,0.00,DETENIDO,ROJO
173.40,22,64.78,0.00,0.00,DETENIDO,ROJO
173.40,21,148.95,0.00,0.00,DETENIDO,ROJO
173.45,25,3.40,0.00,0.00,DETENIDO,ROJO
173.45,24,16.89,0.00,0.00,DETENIDO,ROJO
173.45,23,53.07,0.00,0.00,DETENIDO,ROJO
173.45,22,64.78,0.00,0.00,DETENIDO,ROJO
173.45,21,148.95,0.00,0.00,DETENIDO,ROJO
173.50,25,3.40,0.00,0.00,DETENIDO,ROJO
173.50,24,16.89,0.00,0.00,DETENIDO,ROJO
173.50,23,53.07,0.00,0.00,DETENIDO,ROJO
173.50,22,64.78,0.00,0.00,DETENIDO,ROJO
173.50,21,148.95,0.00,0.00,DETENIDO,ROJO
173.55,25,3.40,0.00,0.00,DETENIDO,ROJO
173.55,24,16.89,0.00,0.00,DETENIDO,ROJO
173.55,23,53.07,0.00,0.00,DETENIDO,ROJO
173.55,22,64.78,0.00,0.00,DETENIDO,ROJO
173.55,21,148.95,0.00,0.00,DETENIDO,ROJO
173.60,25,3.40,0.00,0.00,DETENIDO,ROJO
173.60,24,16.89,0.00,0.00,DETENIDO,ROJO
173.60,23,53.07,0.00,0.00,DETENIDO,ROJO
173.60,22,64.78,0.00,0.00,DETENIDO,ROJO
173.60,21,148.95,0.00,0.00,DETENIDO,ROJO
173.65,25,3.40,0.00,0.00,DETENIDO,ROJO
173.65,24,16.89,0.00,0.00,DETENIDO,ROJO
173.65,23,53.07,0.00,0.00,DETENIDO,ROJO
173.65,22,64.78,0.00,0.00,DETENIDO,ROJO
173.65,21,148.95,0.00,0.00,DETENIDO,ROJO
173.70,25,3.40,0.00,0.00,DETENIDO,ROJO
173.70,24,16.89,0.00,0.00,DETENIDO,ROJO
173.70,23,53.07,0.00,0.00,DETENIDO,ROJO
173.70,22,64.78,0.00,0.00,DETENIDO,ROJO
173.70,21,148.95,0.00,0.00,DETENIDO,ROJO
173.75,25,3.40,0.00,0.00,DETENIDO,ROJO
173.75,24,16.89,0.00,0.00,DETENIDO,ROJO
173.75,23,53.07,0.00,0.00,DETENIDO,ROJO
173.75,22,64.78,0.00,0.00,DETENIDO,ROJO
173.75,21,148.95,0.00,0.00,DETENIDO,ROJO
173.80,25,3.40,0.00,0.00,DETENIDO,ROJO
173.80,24,16.89,0.00,0.00,DETENIDO,ROJO
173.80,23,53.07,0.00,0.00,DETENIDO,ROJO
173.80,22,64.78,0.00,0.00,DETENIDO,ROJO
173.80,21,148.95,0.00,0.00,DETENIDO,ROJO
173.85,25,3.40,0.00,0.00,DETENIDO,ROJO
173.85,24,16.89,0.00,0.00,DETENIDO,ROJO
173.85,23,53.07,0.00,0.00,DETENIDO,ROJO
173.85,22,64.78,0.00,0.00,DETENIDO,ROJO
173.85,21,148.95,0.00,0.00,DETENIDO,ROJO
173.90,25,3.40,0.00,0.00,DETENIDO,ROJO
173.90,24,16.89,0.00,0.00,DETENIDO,ROJO
173.90,23,53.07,0.00,0.00,DETENIDO,ROJO
173.90,22,64.78,0.00,0.00,DETENIDO,ROJO
173.90,21,148.95,0.00,0.00,DETENIDO,ROJO
173.95,25,3.40,0.00,0.00,DETENIDO,ROJO
173.95,24,16.89,0.00,0.00,DETENIDO,ROJO
173.95,23,53.07,0.00,0.00,DETENIDO,ROJO
173.95,22,64.78,0.00,0.00,DETENIDO,ROJO
173.95,21,148.95,0.00,0.00,DETENIDO,ROJO
174.00,25,3.40,0.00,0.00,DETENIDO,ROJO
174.00,24,16.89,0.00,0.00,DETENIDO,ROJO
174.00,23,53.07,0.00,0.00,DETENIDO,ROJO
174.00,22,64.78,0.00,0.00,DETENIDO,ROJO
174.00,21,148.95,0.00,0.00,DETENIDO,ROJO
174.05,25,3.40,0.00,0.00,DETENIDO,ROJO
174.05,24,16.89,0.00,0.00,DETENIDO,ROJO
174.05,23,53.07,0.00,0.00,DETENIDO,ROJO
174.05,22,64.78,0.00,0.00,DETENIDO,ROJO
174.05,21,148.95,0.00,0.00,DETENIDO,ROJO
174.10,25,3.40,0.00,0.00,DETENIDO,ROJO
174.10,24,16.89,0.00,0.00,DETENIDO,ROJO
174.10,23,53.07,0.00,0.00,DETENIDO,ROJO
174.10,22,64.78,0.00,0.00,DETENIDO,ROJO
174.10,21,148.95,0.00,0.00,DETENIDO,ROJO
174.15,25,3.40,0.00,0.00,DETENIDO,ROJO
174.15,24,16.89,0.00,0.00,DETENIDO,ROJO
174.15,23,53.07,0.00,0.00,DETENIDO,ROJO
174.15,22,64.78,0.00,0.00,DETENIDO,ROJO
174.15,21,148.95,0.00,0.00,DETENIDO,ROJO
174.20,25,3.40,0.00,0.00,DETENIDO,ROJO
174.20,24,16.89,0.00,0.00,DETENIDO,ROJO
174.20,23,53.07,0.00,0.00,DETENIDO,ROJO
174.20,22,64.78,0.00,0.00,DETENIDO,ROJO
174.20,21,148.95,0.00,0.00,DETENIDO,ROJO
174.25,25,3.40,0.00,0.00,DETENIDO,ROJO
174.25,24,16.89,0.00,0.00,DETENIDO,ROJO
174.25,23,53.07,0.00,0.00,DETENIDO,ROJO
174.25,22,64.78,0.00,0.00,DETENIDO,ROJO
174.25,21,148.95,0.00,0.00,DETENIDO,ROJO
174.30,25,3.40,0.00,0.00,DETENIDO,ROJO
174.30,24,16.89,0.00,0.00,DETENIDO,ROJO
174.30,23,53.07,0.00,0.00,DETENIDO,ROJO
174.30,22,64.78,0.00,0.00,DETENIDO,ROJO
174.30,21,148.95,0.00,0.00,DETENIDO,ROJO
174.35,25,3.40,0.00,0.00,DETENIDO,ROJO
174.35,24,16.89,0.00,0.00,DETENIDO,ROJO
174.35,23,53.07,0.00,0.00,DETENIDO,ROJO
174.35,22,64.78,0.00,0.00,DETENIDO,ROJO
174.35,21,148.95,0.00,0.00,DETENIDO,ROJO
174.40,25,3.40,0.00,0.00,DETENIDO,ROJO
174.40,24,16.89,0.00,0.00,DETENIDO,ROJO
174.40,23,53.07,0.00,0.00,DETENIDO,ROJO
174.40,22,64.78,0.00,0.00,DETENIDO,ROJO
174.40,21,148.95,0.00,0.00,DETENIDO,ROJO
174.45,25,3.40,0.00,0.00,DETENIDO,ROJO
174.45,24,16.89,0.00,0.00,DETENIDO,ROJO
174.45,23,53.07,0.00,0.00,DETENIDO,ROJO
174.45,22,64.78,0.00,0.00,DETENIDO,ROJO
174.45,21,148.95,0.00,0.00,DETENIDO,ROJO
174.50,25,3.40,0.00,0.00,DETENIDO,ROJO
174.50,24,16.89,0.00,0.00,DETENIDO,ROJO
174.50,23,53.07,0.00,0.00,DETENIDO,ROJO
174.50,22,64.78,0.00,0.00,DETENIDO,ROJO
174.50,21,148.95,0.00,0.00,DETENIDO,ROJO
174.55,25,3.40,0.00,0.00,DETENIDO,ROJO
174.55,24,16.89,0.00,0.00,DETENIDO,ROJO
174.55,23,53.07,0.00,0.00,DETENIDO,ROJO
174.55,22,64.78,0.00,0.00,DETENIDO,ROJO
174.55,21,148.95,0.00,0.00,DETENIDO,ROJO
174.60,25,3.40,0.00,0.00,DETENIDO,ROJO
174.60,24,16.89,0.00,0.00,DETENIDO,ROJO
174.60,23,53.07,0.00,0.00,DETENIDO,ROJO
174.60,22,64.78,0.00,0.00,DETENIDO,ROJO
174.60,21,148.95,0.00,0.00,DETENIDO,ROJO
174.65,25,3.40,0.00,0.00,DETENIDO,ROJO
174.65,24,16.89,0.00,0.00,DETENIDO,ROJO
174.65,23,53.07,0.00,0.00,DETENIDO,ROJO
174.65,22,64.78,0.00,0.00,DETENIDO,ROJO
174.65,21,148.95,0.00,0.00,DETENIDO,ROJO
174.70,25,3.40,0.00,0.00,DETENIDO,ROJO
174.70,24,16.89,0.00,0.00,DETENIDO,ROJO
174.70,23,53.07,0.00,0.00,DETENIDO,ROJO
174.70,22,64.78,0.00,0.00,DETENIDO,ROJO
174.70,21,148.95,0.00,0.00,DETENIDO,ROJO
174.75,25,3.40,0.00,0.00,DETENIDO,ROJO
174.75,24,16.89,0.00,0.00,DETENIDO,ROJO
174.75,23,53.07,0.00,0.00,DETENIDO,ROJO
174.75,22,64.78,0.00,0.00,DETENIDO,ROJO
174.75,21,148.95,0.00,0.00,DETENIDO,ROJO
174.80,25,3.40,0.00,0.00,DETENIDO,ROJO
174.80,24,16.89,0.00,0.00,DETENIDO,ROJO
174.80,23,53.07,0.00,0.00,DETENIDO,ROJO
174.80,22,64.78,0.00,0.00,DETENIDO,ROJO
174.80,21,148.95,0.00,0.00,DETENIDO,ROJO
174.85,25,3.40,0.00,0.00,DETENIDO,ROJO
174.85,24,16.89,0.00,0.00,DETENIDO,ROJO
174.85,23,53.07,0.00,0.00,DETENIDO,ROJO
174.85,22,64.78,0.00,0.00,DETENIDO,ROJO
174.85,21,148.95,0.00,0.00,DETENIDO,ROJO
174.90,25,3.40,0.00,0.00,DETENIDO,ROJO
174.90,24,16.89,0.00,0.00,DETENIDO,ROJO
174.90,23,53.07,0.00,0.00,DETENIDO,ROJO
174.90,22,64.78,0.00,0.00,DETENIDO,ROJO
174.90,21,148.95,0.00,0.00,DETENIDO,ROJO
174.95,25,3.40,0.00,0.00,DETENIDO,ROJO
174.95,24,16.89,0.00,0.00,DETENIDO,ROJO
174.95,23,53.07,0.00,0.00,DETENIDO,ROJO
174.95,22,64.78,0.00,0.00,DETENIDO,ROJO
174.95,21,148.95,0.00,0.00,DETENIDO,ROJO
175.00,25,3.40,0.00,0.00,DETENIDO,ROJO
175.00,24,16.89,0.00,0.00,DETENIDO,ROJO
175.00,23,53.07,0.00,0.00,DETENIDO,ROJO
175.00,22,64.78,0.00,0.00,DETENIDO,ROJO
175.00,21,148.95,0.00,0.00,DETENIDO,ROJO
175.05,25,3.40,0.00,0.00,DETENIDO,ROJO
175.05,24,16.89,0.00,0.00,DETENIDO,ROJO
175.05,23,53.07,0.00,0.00,DETENIDO,ROJO
175.05,22,64.78,0.00,0.00,DETENIDO,ROJO
175.05,21,148.95,0.00,0.00,DETENIDO,ROJO
175.10,25,3.40,0.00,0.00,DETENIDO,ROJO
175.10,24,16.89,0.00,0.00,DETENIDO,ROJO
175.10,23,53.07,0.00,0.00,DETENIDO,ROJO
175.10,22,64.78,0.00,0.00,DETENIDO,ROJO
175.10,21,148.95,0.00,0.00,DETENIDO,ROJO
175.15,25,3.40,0.00,0.00,DETENIDO,ROJO
175.15,24,16.89,0.00,0.00,DETENIDO,ROJO
175.15,23,53.07,0.00,0.00,DETENIDO,ROJO
175.15,22,64.78,0.00,0.00,DETENIDO,ROJO
175.15,21,148.95,0.00,0.00,DETENIDO,ROJO
175.20,25,3.40,0.00,0.00,DETENIDO,ROJO
175.20,24,16.89,0.00,0.00,DETENIDO,ROJO
175.20,23,53.07,0.00,0.00,DETENIDO,ROJO
175.20,22,64.78,0.00,0.00,DETENIDO,ROJO
175.20,21,148.95,0.00,0.00,DETENIDO,ROJO
175.25,25,3.40,0.00,0.00,DETENIDO,ROJO
175.25,24,16.89,0.00,0.00,DETENIDO,ROJO
175.25,23,53.07,0.00,0.00,DETENIDO,ROJO
175.25,22,64.78,0.00,0.00,DETENIDO,ROJO
175.25,21,148.95,0.00,0.00,DETENIDO,ROJO
175.30,25,3.40,0.00,0.00,DETENIDO,ROJO
175.30,24,16.89,0.00,0.00,DETENIDO,ROJO
175.30,23,53.07,0.00,0.00,DETENIDO,ROJO
175.30,22,64.78,0.00,0.00,DETENIDO,ROJO
175.30,21,148.95,0.00,0.00,DETENIDO,ROJO
175.35,25,3.40,0.00,0.00,DETENIDO,ROJO
175.35,24,16.89,0.00,0.00,DETENIDO,ROJO
175.35,23,53.07,0.00,0.00,DETENIDO,ROJO
175.35,22,64.78,0.00,0.00,DETENIDO,ROJO
175.35,21,148.95,0.00,0.00,DETENIDO,ROJO
175.40,25,3.40,0.00,0.00,DETENIDO,ROJO
175.40,24,16.89,0.00,0.00,DETENIDO,ROJO
175.40,23,53.07,0.00,0.00,DETENIDO,ROJO
175.40,22,64.78,0.00,0.00,DETENIDO,ROJO
175.40,21,148.95,0.00,0.00,DETENIDO,ROJO
175.45,25,3.40,0.00,0.00,DETENIDO,ROJO
175.45,24,16.89,0.00,0.00,DETENIDO,ROJO
175.45,23,53.07,0.00,0.00,DETENIDO,ROJO
175.45,22,64.78,0.00,0.00,DETENIDO,ROJO
175.45,21,148.95,0.00,0.00,DETENIDO,ROJO
175.50,25,3.40,0.00,0.00,DETENIDO,ROJO
175.50,24,16.89,0.00,0.00,DETENIDO,ROJO
175.50,23,53.07,0.00,0.00,DETENIDO,ROJO
175.50,22,64.78,0.00,0.00,DETENIDO,ROJO
175.50,21,148.95,0.00,0.00,DETENIDO,ROJO
175.55,25,3.40,0.00,0.00,DETENIDO,ROJO
175.55,24,16.89,0.00,0.00,DETENIDO,ROJO
175.55,23,53.07,0.00,0.00,DETENIDO,ROJO
175.55,22,64.78,0.00,0.00,DETENIDO,ROJO
175.55,21,148.95,0.00,0.00,DETENIDO,ROJO
175.60,25,3.40,0.00,0.00,DETENIDO,ROJO
175.60,24,16.89,0.00,0.00,DETENIDO,ROJO
175.60,23,53.07,0.00,0.00,DETENIDO,ROJO
175.60,22,64.78,0.00,0.00,DETENIDO,ROJO
175.60,21,148.95,0.00,0.00,DETENIDO,ROJO
175.65,25,3.40,0.00,0.00,DETENIDO,ROJO
175.65,24,16.89,0.00,0.00,DETENIDO,ROJO
175.65,23,53.07,0.00,0.00,DETENIDO,ROJO
175.65,22,64.78,0.00,0.00,DETENIDO,ROJO
175.65,21,148.95,0.00,0.00,DETENIDO,ROJO
175.70,25,3.40,0.00,0.00,DETENIDO,ROJO
175.70,24,16.89,0.00,0.00,DETENIDO,ROJO
175.70,23,53.07,0.00,0.00,DETENIDO,ROJO
175.70,22,64.78,0.00,0.00,DETENIDO,ROJO
175.70,21,148.95,0.00,0.00,DETENIDO,ROJO
175.75,25,3.40,0.00,0.00,DETENIDO,ROJO
175.75,24,16.89,0.00,0.00,DETENIDO,ROJO
175.75,23,53.07,0.00,0.00,DETENIDO,ROJO
175.75,22,64.78,0.00,0.00,DETENIDO,ROJO
175.75,21,148.95,0.00,0.00,DETENIDO,ROJO
175.80,25,3.40,0.00,0.00,DETENIDO,ROJO
175.80,24,16.89,0.00,0.00,DETENIDO,ROJO
175.80,23,53.07,0.00,0.00,DETENIDO,ROJO
175.80,22,64.78,0.00,0.00,DETENIDO,ROJO
175.80,21,148.95,0.00,0.00,DETENIDO,ROJO
175.85,25,3.40,0.00,0.00,DETENIDO,ROJO
175.85,24,16.89,0.00,0.00,DETENIDO,ROJO
175.85,23,53.07,0.00,0.00,DETENIDO,ROJO
175.85,22,64.78,0.00,0.00,DETENIDO,ROJO
175.85,21,148.95,0.00,0.00,DETENIDO,ROJO
175.90,25,3.40,0.00,0.00,DETENIDO,ROJO
175.90,24,16.89,0.00,0.00,DETENIDO,ROJO
175.90,23,53.07,0.00,0.00,DETENIDO,ROJO
175.90,22,64.78,0.00,0.00,DETENIDO,ROJO
175.90,21,148.95,0.00,0.00,DETENIDO,ROJO
175.95,25,3.40,0.00,0.00,DETENIDO,ROJO
175.95,24,16.89,0.00,0.00,DETENIDO,ROJO
175.95,23,53.07,0.00,0.00,DETENIDO,ROJO
175.95,22,64.78,0.00,0.00,DETENIDO,ROJO
175.95,21,148.95,0.00,0.00,DETENIDO,ROJO
176.00,25,3.41,0.12,2.50,ACELERANDO,VERDE
176.00,24,16.90,0.12,2.50,ACELERANDO,VERDE
176.00,23,53.08,0.12,2.50,ACELERANDO,VERDE
176.00,22,64.79,0.12,2.50,ACELERANDO,VERDE
176.00,21,148.95,0.12,2.50,ACELERANDO,VERDE
176.05,25,3.42,0.25,2.50,ACELERANDO,VERDE
176.05,24,16.91,0.25,2.50,ACELERANDO,VERDE
176.05,23,53.09,0.25,2.50,ACELERANDO,VERDE
176.05,22,64.80,0.25,2.50,ACELERANDO,VERDE
176.05,21,148.96,0.25,2.50,ACELERANDO,VERDE
176.10,25,3.44,0.38,2.50,ACELERANDO,VERDE
176.10,24,16.93,0.38,2.50,ACELERANDO,VERDE
176.10,23,53.11,0.38,2.50,ACELERANDO,VERDE
176.10,22,64.82,0.38,2.50,ACELERANDO,VERDE
176.10,21,148.98,0.38,2.50,ACELERANDO,VERDE
176.15,25,3.46,0.50,2.50,ACELERANDO,VERDE
176.15,24,16.95,0.50,2.50,ACELERANDO,VERDE
176.15,23,53.13,0.50,2.50,ACELERANDO,VERDE
176.15,22,64.84,0.50,2.50,ACELERANDO,VERDE
176.15,21,149.01,0.50,2.50,ACELERANDO,VERDE
176.20,25,3.49,0.62,2.50,ACELERANDO,VERDE
176.20,24,16.98,0.62,2.50,ACELERANDO,VERDE
176.20,23,53.16,0.62,2.50,ACELERANDO,VERDE
176.20,22,64.87,0.62,2.50,ACELERANDO,VERDE
176.20,21,149.04,0.62,2.50,ACELERANDO,VERDE
176.25,25,3.53,0.75,2.50,ACELERANDO,VERDE
176.25,24,17.02,0.75,2.50,ACELERANDO,VERDE
176.25,23,53.20,0.75,2.50,ACELERANDO,VERDE
176.25,22,64.91,0.75,2.50,ACELERANDO,VERDE
176.25,21,149.08,0.75,2.50,ACELERANDO,VERDE
176.30,25,3.58,0.88,2.50,ACELERANDO,VERDE
176.30,24,17.06,0.88,2.50,ACELERANDO,VERDE
176.30,23,53.24,0.88,2.50,ACELERANDO,VERDE
176.30,22,64.96,0.88,2.50,ACELERANDO,VERDE
176.30,21,149.12,0.88,2.50,ACELERANDO,VERDE
176.35,25,3.63,1.00,2.50,ACELERANDO,VERDE
176.35,24,17.11,1.00,2.50,ACELERANDO,VERDE
176.35,23,53.29,1.00,2.50,ACELERANDO,VERDE
176.35,22,65.01,1.00,2.50,ACELERANDO,VERDE
176.35,21,149.17,1.00,2.50,ACELERANDO,VERDE
176.40,25,3.68,1.12,2.50,ACELERANDO,VERDE
176.40,24,17.17,1.12,2.50,ACELERANDO,VERDE
176.40,23,53.35,1.12,2.50,ACELERANDO,VERDE
176.40,22,65.06,1.12,2.50,ACELERANDO,VERDE
176.40,21,149.23,1.12,2.50,ACELERANDO,VERDE
176.45,25,3.74,1.25,2.50,ACELERANDO,VERDE
176.45,24,17.23,1.25,2.50,ACELERANDO,VERDE
176.45,23,53.41,1.25,2.50,ACELERANDO,VERDE
176.45,22,65.12,1.25,2.50,ACELERANDO,VERDE
176.45,21,149.29,1.25,2.50,ACELERANDO,VERDE
176.50,25,3.81,1.38,2.50,ACELERANDO,VERDE
176.50,24,17.30,1.38,2.50,ACELERANDO,VERDE
176.50,23,53.48,1.38,2.50,ACELERANDO,VERDE
176.50,22,65.19,1.38,2.50,ACELERANDO,VERDE
176.50,21,149.36,1.38,2.50,ACELERANDO,VERDE
176.55,25,3.89,1.50,2.50,ACELERANDO,VERDE
176.55,24,17.38,1.50,2.50,ACELERANDO,VERDE
176.55,23,53.56,1.50,2.50,ACELERANDO,VERDE
176.55,22,65.27,1.50,2.50,ACELERANDO,VERDE
176.55,21,149.43,1.50,2.50,ACELERANDO,VERDE
176.60,25,3.97,1.62,2.50,ACELERANDO,VERDE
176.60,24,17.46,1.62,2.50,ACELERANDO,VERDE
176.60,23,53.63,1.40,-2.00,DESACELERANDO,VERDE
176.60,22,65.35,1.62,2.50,ACELERANDO,VERDE
176.60,21,149.51,1.62,2.50,ACELERANDO,VERDE
176.65,25,4.06,1.75,2.50,ACELERANDO,VERDE
176.65,24,17.55,1.75,2.50,ACELERANDO,VERDE
176.65,23,53.69,1.30,-2.00,DESACELERANDO,VERDE
176.65,22,65.44,1.75,2.50,ACELERANDO,VERDE
176.65,21,149.60,1.75,2.50,ACELERANDO,VERDE
176.70,25,4.15,1.88,2.50,ACELERANDO,VERDE
176.70,24,17.64,1.88,2.50,ACELERANDO,VERDE
176.70,23,53.75,1.20,-2.00,DESACELERANDO,VERDE
176.70,22,65.53,1.88,2.50,ACELERANDO,VERDE
176.70,21,149.70,1.88,2.50,ACELERANDO,VERDE
176.75,25,4.25,2.00,2.50,ACELERANDO,VERDE
176.75,24,17.74,2.00,2.50,ACELERANDO,VERDE
176.75,23,53.81,1.10,-2.00,DESACELERANDO,VERDE
176.75,22,65.63,2.00,2.50,ACELERANDO,VERDE
